item_name,wav_path,wav_fn,language,singer,song_name,group_name,mix,falsetto,breathy,vibrato,glissando,pharyngeal,any_tech,mix_variant,label_signature,binary_role,source_item_name,source_wav_path,anchor_label,anchor_event_type,event_start_time,event_end_time,event_duration,event_mix_prob,event_mix_margin,event_mean_pitch_hz,event_chest_prob,event_falsetto_prob,clip_start_time,clip_end_time,event_offset_start_time,event_offset_end_time,event_coverage_ratio,pair_positive_item_name,pair_distance
Chinese#ZH-Alto-1#Pharyngeal#我好想你#Control_Group#0008#eventpair#best_voice_event,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\curated\mix_binary_eventpair_chongbai0000_v1\snippets\control_negative\004_dcac873f59.wav,ml_dl_models/gtsinger_multitech/dataset/curated/mix_binary_eventpair_chongbai0000_v1/snippets/control_negative/004_dcac873f59.wav,Chinese,ZH-Alto-1,我好想你,Control_Group,0,1,0,1,1,0,1,non_mix,010110,control_negative,Chinese#ZH-Alto-1#Pharyngeal#我好想你#Control_Group#0008,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\我好想你\Control_Group\0008.wav,best_voice_event,falsetto,0.0,6.890023,6.890023,0.543647,0.068647,506.100311,0.033814,0.966186,2.244989,4.644989,0.0,2.4,0.34833,Chinese#ZH-Alto-1#Pharyngeal#崇拜#Control_Group#0000,0.085611
Chinese#ZH-Alto-1#Pharyngeal#小半#Control_Group#0004#eventpair#best_voice_event,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\curated\mix_binary_eventpair_chongbai0000_v1\snippets\control_negative\005_49d79c84f2.wav,ml_dl_models/gtsinger_multitech/dataset/curated/mix_binary_eventpair_chongbai0000_v1/snippets/control_negative/005_49d79c84f2.wav,Chinese,ZH-Alto-1,小半,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,Chinese#ZH-Alto-1#Pharyngeal#小半#Control_Group#0004,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\小半\Control_Group\0004.wav,best_voice_event,falsetto,0.0,7.370023,7.370023,0.440247,-0.034753,501.904205,0.038953,0.961047,2.484989,4.884989,0.0,2.4,0.325644,Chinese#ZH-Alto-1#Pharyngeal#崇拜#Control_Group#0000,0.08904
Chinese#ZH-Alto-1#Pharyngeal#小半#Control_Group#0004#eventpair#best_voice_event,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\curated\mix_binary_eventpair_chongbai0000_v1\snippets\control_negative\005_49d79c84f2.wav,ml_dl_models/gtsinger_multitech/dataset/curated/mix_binary_eventpair_chongbai0000_v1/snippets/control_negative/005_49d79c84f2.wav,Chinese,ZH-Alto-1,小半,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,Chinese#ZH-Alto-1#Pharyngeal#小半#Control_Group#0004,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\小半\Control_Group\0004.wav,best_voice_event,falsetto,0.0,7.370023,7.370023,0.440247,-0.034753,501.904205,0.038953,0.961047,2.484989,4.884989,0.0,2.4,0.325644,Chinese#ZH-Alto-1#Pharyngeal#崇拜#Control_Group#0000,0.08904
Chinese#ZH-Alto-1#Pharyngeal#小半#Control_Group#0004#eventpair#best_voice_event,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\curated\mix_binary_eventpair_chongbai0000_v1\snippets\control_negative\005_49d79c84f2.wav,ml_dl_models/gtsinger_multitech/dataset/curated/mix_binary_eventpair_chongbai0000_v1/snippets/control_negative/005_49d79c84f2.wav,Chinese,ZH-Alto-1,小半,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,Chinese#ZH-Alto-1#Pharyngeal#小半#Control_Group#0004,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\小半\Control_Group\0004.wav,best_voice_event,falsetto,0.0,7.370023,7.370023,0.440247,-0.034753,501.904205,0.038953,0.961047,2.484989,4.884989,0.0,2.4,0.325644,Chinese#ZH-Alto-1#Pharyngeal#崇拜#Control_Group#0000,0.08904
Chinese#ZH-Alto-1#Pharyngeal#小半#Control_Group#0008#eventpair#best_voice_event,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\curated\mix_binary_eventpair_chongbai0000_v1\snippets\control_negative\006_12d41b4ed0.wav,ml_dl_models/gtsinger_multitech/dataset/curated/mix_binary_eventpair_chongbai0000_v1/snippets/control_negative/006_12d41b4ed0.wav,Chinese,ZH-Alto-1,小半,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,Chinese#ZH-Alto-1#Pharyngeal#小半#Control_Group#0008,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\小半\Control_Group\0008.wav,best_voice_event,falsetto,7.18,7.82,0.64,0.574212,0.099212,235.081451,0.409843,0.590157,5.42,7.82,1.76,2.4,1.0,Chinese#ZH-Alto-1#Pharyngeal#崇拜#Control_Group#0000,0.486421
Chinese#ZH-Alto-1#Pharyngeal#小半#Control_Group#0008#eventpair#best_voice_event,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\curated\mix_binary_eventpair_chongbai0000_v1\snippets\control_negative\006_12d41b4ed0.wav,ml_dl_models/gtsinger_multitech/dataset/curated/mix_binary_eventpair_chongbai0000_v1/snippets/control_negative/006_12d41b4ed0.wav,Chinese,ZH-Alto-1,小半,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,Chinese#ZH-Alto-1#Pharyngeal#小半#Control_Group#0008,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\小半\Control_Group\0008.wav,best_voice_event,falsetto,7.18,7.82,0.64,0.574212,0.099212,235.081451,0.409843,0.590157,5.42,7.82,1.76,2.4,1.0,Chinese#ZH-Alto-1#Pharyngeal#崇拜#Control_Group#0000,0.486421
Chinese#ZH-Alto-1#Pharyngeal#小半#Control_Group#0008#eventpair#best_voice_event,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\curated\mix_binary_eventpair_chongbai0000_v1\snippets\control_negative\006_12d41b4ed0.wav,ml_dl_models/gtsinger_multitech/dataset/curated/mix_binary_eventpair_chongbai0000_v1/snippets/control_negative/006_12d41b4ed0.wav,Chinese,ZH-Alto-1,小半,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,Chinese#ZH-Alto-1#Pharyngeal#小半#Control_Group#0008,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\小半\Control_Group\0008.wav,best_voice_event,falsetto,7.18,7.82,0.64,0.574212,0.099212,235.081451,0.409843,0.590157,5.42,7.82,1.76,2.4,1.0,Chinese#ZH-Alto-1#Pharyngeal#崇拜#Control_Group#0000,0.486421
Chinese#ZH-Alto-1#Pharyngeal#你就不要想起我#Control_Group#0008#eventpair#best_voice_event,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\curated\mix_binary_eventpair_chongbai0000_v1\snippets\control_negative\007_a92b2bc89d.wav,ml_dl_models/gtsinger_multitech/dataset/curated/mix_binary_eventpair_chongbai0000_v1/snippets/control_negative/007_a92b2bc89d.wav,Chinese,ZH-Alto-1,你就不要想起我,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,Chinese#ZH-Alto-1#Pharyngeal#你就不要想起我#Control_Group#0008,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\你就不要想起我\Control_Group\0008.wav,best_voice_event,falsetto,0.16,12.394059,12.234059,0.476814,0.001814,748.276489,0.013409,0.986591,5.077007,7.477007,0.0,2.4,0.196174,Chinese#ZH-Alto-1#Pharyngeal#崇拜#Control_Group#0000,0.330777
Chinese#ZH-Alto-1#Pharyngeal#你就不要想起我#Control_Group#0008#eventpair#best_voice_event,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\curated\mix_binary_eventpair_chongbai0000_v1\snippets\control_negative\007_a92b2bc89d.wav,ml_dl_models/gtsinger_multitech/dataset/curated/mix_binary_eventpair_chongbai0000_v1/snippets/control_negative/007_a92b2bc89d.wav,Chinese,ZH-Alto-1,你就不要想起我,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,Chinese#ZH-Alto-1#Pharyngeal#你就不要想起我#Control_Group#0008,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\你就不要想起我\Control_Group\0008.wav,best_voice_event,falsetto,0.16,12.394059,12.234059,0.476814,0.001814,748.276489,0.013409,0.986591,5.077007,7.477007,0.0,2.4,0.196174,Chinese#ZH-Alto-1#Pharyngeal#崇拜#Control_Group#0000,0.330777
Chinese#ZH-Alto-1#Pharyngeal#你就不要想起我#Control_Group#0008#eventpair#best_voice_event,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\curated\mix_binary_eventpair_chongbai0000_v1\snippets\control_negative\007_a92b2bc89d.wav,ml_dl_models/gtsinger_multitech/dataset/curated/mix_binary_eventpair_chongbai0000_v1/snippets/control_negative/007_a92b2bc89d.wav,Chinese,ZH-Alto-1,你就不要想起我,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,Chinese#ZH-Alto-1#Pharyngeal#你就不要想起我#Control_Group#0008,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\你就不要想起我\Control_Group\0008.wav,best_voice_event,falsetto,0.16,12.394059,12.234059,0.476814,0.001814,748.276489,0.013409,0.986591,5.077007,7.477007,0.0,2.4,0.196174,Chinese#ZH-Alto-1#Pharyngeal#崇拜#Control_Group#0000,0.330777
