item_name,wav_path,wav_fn,language,singer,song_name,group_name,mix,falsetto,breathy,vibrato,glissando,pharyngeal,any_tech,mix_variant,label_signature,binary_role,mined_mix_prob
Chinese#ZH-Tenor-1#Breathy#化身孤岛的鲸#Control_Group#0016,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Breathy\化身孤岛的鲸\Control_Group\0016.wav,Chinese/ZH-Tenor-1/Breathy/化身孤岛的鲸/Control_Group/0016.wav,Chinese,ZH-Tenor-1,化身孤岛的鲸,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.774232
Chinese#ZH-Tenor-1#Breathy#化身孤岛的鲸#Control_Group#0017,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Breathy\化身孤岛的鲸\Control_Group\0017.wav,Chinese/ZH-Tenor-1/Breathy/化身孤岛的鲸/Control_Group/0017.wav,Chinese,ZH-Tenor-1,化身孤岛的鲸,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.744792
Chinese#ZH-Tenor-1#Breathy#化身孤岛的鲸#Control_Group#0019,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Breathy\化身孤岛的鲸\Control_Group\0019.wav,Chinese/ZH-Tenor-1/Breathy/化身孤岛的鲸/Control_Group/0019.wav,Chinese,ZH-Tenor-1,化身孤岛的鲸,Control_Group,0,1,0,0,1,0,1,non_mix,010010,control_negative,0.725545
Chinese#ZH-Tenor-1#Breathy#化身孤岛的鲸#Control_Group#0021,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Breathy\化身孤岛的鲸\Control_Group\0021.wav,Chinese/ZH-Tenor-1/Breathy/化身孤岛的鲸/Control_Group/0021.wav,Chinese,ZH-Tenor-1,化身孤岛的鲸,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.700654
Chinese#ZH-Tenor-1#Breathy#化身孤岛的鲸#Control_Group#0023,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Breathy\化身孤岛的鲸\Control_Group\0023.wav,Chinese/ZH-Tenor-1/Breathy/化身孤岛的鲸/Control_Group/0023.wav,Chinese,ZH-Tenor-1,化身孤岛的鲸,Control_Group,0,1,0,0,1,0,1,non_mix,010010,control_negative,0.750309
Chinese#ZH-Tenor-1#Vibrato#单身情歌#Control_Group#0000,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Vibrato\单身情歌\Control_Group\0000.wav,Chinese/ZH-Tenor-1/Vibrato/单身情歌/Control_Group/0000.wav,Chinese,ZH-Tenor-1,单身情歌,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.744024
Chinese#ZH-Tenor-1#Vibrato#单身情歌#Control_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Vibrato\单身情歌\Control_Group\0002.wav,Chinese/ZH-Tenor-1/Vibrato/单身情歌/Control_Group/0002.wav,Chinese,ZH-Tenor-1,单身情歌,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.782639
Chinese#ZH-Tenor-1#Vibrato#单身情歌#Control_Group#0004,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Vibrato\单身情歌\Control_Group\0004.wav,Chinese/ZH-Tenor-1/Vibrato/单身情歌/Control_Group/0004.wav,Chinese,ZH-Tenor-1,单身情歌,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.661402
Chinese#ZH-Tenor-1#Vibrato#单身情歌#Control_Group#0005,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Vibrato\单身情歌\Control_Group\0005.wav,Chinese/ZH-Tenor-1/Vibrato/单身情歌/Control_Group/0005.wav,Chinese,ZH-Tenor-1,单身情歌,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.771397
Chinese#ZH-Tenor-1#Vibrato#单身情歌#Control_Group#0007,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Vibrato\单身情歌\Control_Group\0007.wav,Chinese/ZH-Tenor-1/Vibrato/单身情歌/Control_Group/0007.wav,Chinese,ZH-Tenor-1,单身情歌,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.722337
Chinese#ZH-Tenor-1#Vibrato#单身情歌#Control_Group#0008,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Vibrato\单身情歌\Control_Group\0008.wav,Chinese/ZH-Tenor-1/Vibrato/单身情歌/Control_Group/0008.wav,Chinese,ZH-Tenor-1,单身情歌,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.736845
Chinese#ZH-Tenor-1#Vibrato#单身情歌#Control_Group#0009,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Vibrato\单身情歌\Control_Group\0009.wav,Chinese/ZH-Tenor-1/Vibrato/单身情歌/Control_Group/0009.wav,Chinese,ZH-Tenor-1,单身情歌,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.692668
Chinese#ZH-Tenor-1#Vibrato#单身情歌#Control_Group#0011,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Vibrato\单身情歌\Control_Group\0011.wav,Chinese/ZH-Tenor-1/Vibrato/单身情歌/Control_Group/0011.wav,Chinese,ZH-Tenor-1,单身情歌,Control_Group,0,0,0,0,0,0,0,non_mix,000000,control_negative,0.660276
Chinese#ZH-Tenor-1#Vibrato#单身情歌#Control_Group#0012,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Vibrato\单身情歌\Control_Group\0012.wav,Chinese/ZH-Tenor-1/Vibrato/单身情歌/Control_Group/0012.wav,Chinese,ZH-Tenor-1,单身情歌,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.737803
Chinese#ZH-Tenor-1#Vibrato#单身情歌#Control_Group#0013,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Vibrato\单身情歌\Control_Group\0013.wav,Chinese/ZH-Tenor-1/Vibrato/单身情歌/Control_Group/0013.wav,Chinese,ZH-Tenor-1,单身情歌,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.813755
Chinese#ZH-Tenor-1#Pharyngeal#南山南#Control_Group#0001,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Pharyngeal\南山南\Control_Group\0001.wav,Chinese/ZH-Tenor-1/Pharyngeal/南山南/Control_Group/0001.wav,Chinese,ZH-Tenor-1,南山南,Control_Group,1,0,0,1,0,0,1,clear_mix,100100,positive_mix,
Chinese#ZH-Tenor-1#Pharyngeal#南山南#Control_Group#0003,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Pharyngeal\南山南\Control_Group\0003.wav,Chinese/ZH-Tenor-1/Pharyngeal/南山南/Control_Group/0003.wav,Chinese,ZH-Tenor-1,南山南,Control_Group,1,0,0,1,1,0,1,clear_mix,100110,positive_mix,
Chinese#ZH-Tenor-1#Pharyngeal#南山南#Control_Group#0004,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Pharyngeal\南山南\Control_Group\0004.wav,Chinese/ZH-Tenor-1/Pharyngeal/南山南/Control_Group/0004.wav,Chinese,ZH-Tenor-1,南山南,Control_Group,1,0,0,1,1,0,1,clear_mix,100110,positive_mix,
Chinese#ZH-Tenor-1#Pharyngeal#南山南#Control_Group#0005,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Pharyngeal\南山南\Control_Group\0005.wav,Chinese/ZH-Tenor-1/Pharyngeal/南山南/Control_Group/0005.wav,Chinese,ZH-Tenor-1,南山南,Control_Group,1,0,0,1,1,0,1,clear_mix,100110,positive_mix,
Chinese#ZH-Tenor-1#Pharyngeal#南山南#Control_Group#0007,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Pharyngeal\南山南\Control_Group\0007.wav,Chinese/ZH-Tenor-1/Pharyngeal/南山南/Control_Group/0007.wav,Chinese,ZH-Tenor-1,南山南,Control_Group,1,0,0,1,1,0,1,clear_mix,100110,positive_mix,
Chinese#ZH-Tenor-1#Pharyngeal#南山南#Control_Group#0008,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Pharyngeal\南山南\Control_Group\0008.wav,Chinese/ZH-Tenor-1/Pharyngeal/南山南/Control_Group/0008.wav,Chinese,ZH-Tenor-1,南山南,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,
Chinese#ZH-Tenor-1#Pharyngeal#南山南#Control_Group#0009,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Pharyngeal\南山南\Control_Group\0009.wav,Chinese/ZH-Tenor-1/Pharyngeal/南山南/Control_Group/0009.wav,Chinese,ZH-Tenor-1,南山南,Control_Group,1,1,0,1,0,0,1,head_mix,110100,positive_mix,
Chinese#ZH-Tenor-1#Pharyngeal#南山南#Control_Group#0010,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Pharyngeal\南山南\Control_Group\0010.wav,Chinese/ZH-Tenor-1/Pharyngeal/南山南/Control_Group/0010.wav,Chinese,ZH-Tenor-1,南山南,Control_Group,1,0,0,1,1,0,1,clear_mix,100110,positive_mix,
Chinese#ZH-Tenor-1#Pharyngeal#南山南#Control_Group#0011,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Pharyngeal\南山南\Control_Group\0011.wav,Chinese/ZH-Tenor-1/Pharyngeal/南山南/Control_Group/0011.wav,Chinese,ZH-Tenor-1,南山南,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,
Chinese#ZH-Tenor-1#Pharyngeal#南山南#Control_Group#0012,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Pharyngeal\南山南\Control_Group\0012.wav,Chinese/ZH-Tenor-1/Pharyngeal/南山南/Control_Group/0012.wav,Chinese,ZH-Tenor-1,南山南,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,
Chinese#ZH-Tenor-1#Mixed_Voice_and_Falsetto#可惜没如果#Control_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\可惜没如果\Control_Group\0002.wav,Chinese/ZH-Tenor-1/Mixed_Voice_and_Falsetto/可惜没如果/Control_Group/0002.wav,Chinese,ZH-Tenor-1,可惜没如果,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.736816
Chinese#ZH-Tenor-1#Mixed_Voice_and_Falsetto#后来#Control_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\后来\Control_Group\0002.wav,Chinese/ZH-Tenor-1/Mixed_Voice_and_Falsetto/后来/Control_Group/0002.wav,Chinese,ZH-Tenor-1,后来,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.685331
Chinese#ZH-Tenor-1#Mixed_Voice_and_Falsetto#后来#Control_Group#0005,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\后来\Control_Group\0005.wav,Chinese/ZH-Tenor-1/Mixed_Voice_and_Falsetto/后来/Control_Group/0005.wav,Chinese,ZH-Tenor-1,后来,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.683603
Chinese#ZH-Tenor-1#Mixed_Voice_and_Falsetto#听海#Control_Group#0000,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\听海\Control_Group\0000.wav,Chinese/ZH-Tenor-1/Mixed_Voice_and_Falsetto/听海/Control_Group/0000.wav,Chinese,ZH-Tenor-1,听海,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.653479
Chinese#ZH-Tenor-1#Mixed_Voice_and_Falsetto#听海#Control_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\听海\Control_Group\0002.wav,Chinese/ZH-Tenor-1/Mixed_Voice_and_Falsetto/听海/Control_Group/0002.wav,Chinese,ZH-Tenor-1,听海,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.660949
Chinese#ZH-Tenor-1#Mixed_Voice_and_Falsetto#听海#Control_Group#0005,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\听海\Control_Group\0005.wav,Chinese/ZH-Tenor-1/Mixed_Voice_and_Falsetto/听海/Control_Group/0005.wav,Chinese,ZH-Tenor-1,听海,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.693891
Chinese#ZH-Tenor-1#Mixed_Voice_and_Falsetto#听海#Control_Group#0010,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\听海\Control_Group\0010.wav,Chinese/ZH-Tenor-1/Mixed_Voice_and_Falsetto/听海/Control_Group/0010.wav,Chinese,ZH-Tenor-1,听海,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.671025
Chinese#ZH-Tenor-1#Mixed_Voice_and_Falsetto#听海#Control_Group#0011,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\听海\Control_Group\0011.wav,Chinese/ZH-Tenor-1/Mixed_Voice_and_Falsetto/听海/Control_Group/0011.wav,Chinese,ZH-Tenor-1,听海,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.672601
Chinese#ZH-Tenor-1#Breathy#和你一样#Control_Group#0001,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Breathy\和你一样\Control_Group\0001.wav,Chinese/ZH-Tenor-1/Breathy/和你一样/Control_Group/0001.wav,Chinese,ZH-Tenor-1,和你一样,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.759446
Chinese#ZH-Tenor-1#Breathy#和你一样#Control_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Breathy\和你一样\Control_Group\0002.wav,Chinese/ZH-Tenor-1/Breathy/和你一样/Control_Group/0002.wav,Chinese,ZH-Tenor-1,和你一样,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.667012
Chinese#ZH-Tenor-1#Breathy#和你一样#Control_Group#0005,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Breathy\和你一样\Control_Group\0005.wav,Chinese/ZH-Tenor-1/Breathy/和你一样/Control_Group/0005.wav,Chinese,ZH-Tenor-1,和你一样,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.765057
Chinese#ZH-Tenor-1#Breathy#和你一样#Control_Group#0007,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Breathy\和你一样\Control_Group\0007.wav,Chinese/ZH-Tenor-1/Breathy/和你一样/Control_Group/0007.wav,Chinese,ZH-Tenor-1,和你一样,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.661365
Chinese#ZH-Tenor-1#Breathy#和你一样#Control_Group#0008,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Breathy\和你一样\Control_Group\0008.wav,Chinese/ZH-Tenor-1/Breathy/和你一样/Control_Group/0008.wav,Chinese,ZH-Tenor-1,和你一样,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.696824
Chinese#ZH-Tenor-1#Breathy#和你一样#Control_Group#0009,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Breathy\和你一样\Control_Group\0009.wav,Chinese/ZH-Tenor-1/Breathy/和你一样/Control_Group/0009.wav,Chinese,ZH-Tenor-1,和你一样,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.688871
Chinese#ZH-Tenor-1#Breathy#和你一样#Control_Group#0010,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Breathy\和你一样\Control_Group\0010.wav,Chinese/ZH-Tenor-1/Breathy/和你一样/Control_Group/0010.wav,Chinese,ZH-Tenor-1,和你一样,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.674962
Chinese#ZH-Tenor-1#Breathy#和你一样#Control_Group#0011,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Breathy\和你一样\Control_Group\0011.wav,Chinese/ZH-Tenor-1/Breathy/和你一样/Control_Group/0011.wav,Chinese,ZH-Tenor-1,和你一样,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.712379
Chinese#ZH-Tenor-1#Pharyngeal#唯一#Control_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Pharyngeal\唯一\Control_Group\0002.wav,Chinese/ZH-Tenor-1/Pharyngeal/唯一/Control_Group/0002.wav,Chinese,ZH-Tenor-1,唯一,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.666885
Chinese#ZH-Tenor-1#Mixed_Voice_and_Falsetto#失落沙洲#Control_Group#0001,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\失落沙洲\Control_Group\0001.wav,Chinese/ZH-Tenor-1/Mixed_Voice_and_Falsetto/失落沙洲/Control_Group/0001.wav,Chinese,ZH-Tenor-1,失落沙洲,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.783558
Chinese#ZH-Tenor-1#Mixed_Voice_and_Falsetto#失落沙洲#Control_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\失落沙洲\Control_Group\0002.wav,Chinese/ZH-Tenor-1/Mixed_Voice_and_Falsetto/失落沙洲/Control_Group/0002.wav,Chinese,ZH-Tenor-1,失落沙洲,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.654054
Chinese#ZH-Tenor-1#Mixed_Voice_and_Falsetto#失落沙洲#Control_Group#0004,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\失落沙洲\Control_Group\0004.wav,Chinese/ZH-Tenor-1/Mixed_Voice_and_Falsetto/失落沙洲/Control_Group/0004.wav,Chinese,ZH-Tenor-1,失落沙洲,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.754487
Chinese#ZH-Tenor-1#Mixed_Voice_and_Falsetto#失落沙洲#Control_Group#0006,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\失落沙洲\Control_Group\0006.wav,Chinese/ZH-Tenor-1/Mixed_Voice_and_Falsetto/失落沙洲/Control_Group/0006.wav,Chinese,ZH-Tenor-1,失落沙洲,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.692097
Chinese#ZH-Tenor-1#Mixed_Voice_and_Falsetto#失落沙洲#Control_Group#0008,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\失落沙洲\Control_Group\0008.wav,Chinese/ZH-Tenor-1/Mixed_Voice_and_Falsetto/失落沙洲/Control_Group/0008.wav,Chinese,ZH-Tenor-1,失落沙洲,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.726372
Chinese#ZH-Tenor-1#Vibrato#失落沙洲#Control_Group#0003,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Vibrato\失落沙洲\Control_Group\0003.wav,Chinese/ZH-Tenor-1/Vibrato/失落沙洲/Control_Group/0003.wav,Chinese,ZH-Tenor-1,失落沙洲,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.681249
Chinese#ZH-Tenor-1#Vibrato#失落沙洲#Control_Group#0005,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Vibrato\失落沙洲\Control_Group\0005.wav,Chinese/ZH-Tenor-1/Vibrato/失落沙洲/Control_Group/0005.wav,Chinese,ZH-Tenor-1,失落沙洲,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,
Chinese#ZH-Tenor-1#Vibrato#失落沙洲#Control_Group#0006,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Vibrato\失落沙洲\Control_Group\0006.wav,Chinese/ZH-Tenor-1/Vibrato/失落沙洲/Control_Group/0006.wav,Chinese,ZH-Tenor-1,失落沙洲,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,
Chinese#ZH-Tenor-1#Vibrato#失落沙洲#Control_Group#0007,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Vibrato\失落沙洲\Control_Group\0007.wav,Chinese/ZH-Tenor-1/Vibrato/失落沙洲/Control_Group/0007.wav,Chinese,ZH-Tenor-1,失落沙洲,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,
Chinese#ZH-Tenor-1#Vibrato#失落沙洲#Control_Group#0008,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Vibrato\失落沙洲\Control_Group\0008.wav,Chinese/ZH-Tenor-1/Vibrato/失落沙洲/Control_Group/0008.wav,Chinese,ZH-Tenor-1,失落沙洲,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,
Chinese#ZH-Tenor-1#Vibrato#失落沙洲#Control_Group#0009,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Vibrato\失落沙洲\Control_Group\0009.wav,Chinese/ZH-Tenor-1/Vibrato/失落沙洲/Control_Group/0009.wav,Chinese,ZH-Tenor-1,失落沙洲,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.716754
Chinese#ZH-Tenor-1#Breathy#如果爱忘了#Control_Group#0001,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Breathy\如果爱忘了\Control_Group\0001.wav,Chinese/ZH-Tenor-1/Breathy/如果爱忘了/Control_Group/0001.wav,Chinese,ZH-Tenor-1,如果爱忘了,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.741906
Chinese#ZH-Tenor-1#Breathy#如果爱忘了#Control_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Breathy\如果爱忘了\Control_Group\0002.wav,Chinese/ZH-Tenor-1/Breathy/如果爱忘了/Control_Group/0002.wav,Chinese,ZH-Tenor-1,如果爱忘了,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.792710
Chinese#ZH-Tenor-1#Breathy#如果爱忘了#Control_Group#0003,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Breathy\如果爱忘了\Control_Group\0003.wav,Chinese/ZH-Tenor-1/Breathy/如果爱忘了/Control_Group/0003.wav,Chinese,ZH-Tenor-1,如果爱忘了,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.736663
Chinese#ZH-Tenor-1#Breathy#如果爱忘了#Control_Group#0004,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Breathy\如果爱忘了\Control_Group\0004.wav,Chinese/ZH-Tenor-1/Breathy/如果爱忘了/Control_Group/0004.wav,Chinese,ZH-Tenor-1,如果爱忘了,Control_Group,0,1,0,0,1,0,1,non_mix,010010,control_negative,0.762080
Chinese#ZH-Tenor-1#Breathy#如果爱忘了#Control_Group#0005,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Breathy\如果爱忘了\Control_Group\0005.wav,Chinese/ZH-Tenor-1/Breathy/如果爱忘了/Control_Group/0005.wav,Chinese,ZH-Tenor-1,如果爱忘了,Control_Group,0,0,0,1,1,0,1,non_mix,000110,control_negative,0.672815
Chinese#ZH-Tenor-1#Breathy#如果爱忘了#Control_Group#0006,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Breathy\如果爱忘了\Control_Group\0006.wav,Chinese/ZH-Tenor-1/Breathy/如果爱忘了/Control_Group/0006.wav,Chinese,ZH-Tenor-1,如果爱忘了,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.761291
Chinese#ZH-Tenor-1#Breathy#如果爱忘了#Control_Group#0008,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Breathy\如果爱忘了\Control_Group\0008.wav,Chinese/ZH-Tenor-1/Breathy/如果爱忘了/Control_Group/0008.wav,Chinese,ZH-Tenor-1,如果爱忘了,Control_Group,0,0,0,1,1,0,1,non_mix,000110,control_negative,0.787175
Chinese#ZH-Tenor-1#Breathy#如果爱忘了#Control_Group#0009,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Breathy\如果爱忘了\Control_Group\0009.wav,Chinese/ZH-Tenor-1/Breathy/如果爱忘了/Control_Group/0009.wav,Chinese,ZH-Tenor-1,如果爱忘了,Control_Group,0,0,0,1,1,0,1,non_mix,000110,control_negative,0.857617
Chinese#ZH-Tenor-1#Breathy#如果爱忘了#Control_Group#0010,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Breathy\如果爱忘了\Control_Group\0010.wav,Chinese/ZH-Tenor-1/Breathy/如果爱忘了/Control_Group/0010.wav,Chinese,ZH-Tenor-1,如果爱忘了,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.782734
Chinese#ZH-Tenor-1#Breathy#如果爱忘了#Control_Group#0012,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Breathy\如果爱忘了\Control_Group\0012.wav,Chinese/ZH-Tenor-1/Breathy/如果爱忘了/Control_Group/0012.wav,Chinese,ZH-Tenor-1,如果爱忘了,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.782794
