item_name,wav_path,wav_fn,language,singer,song_name,group_name,mix,falsetto,breathy,vibrato,glissando,pharyngeal,any_tech,mix_variant,label_signature,binary_role,mined_mix_prob,control_stratum
Chinese#ZH-Alto-1#Breathy#成都#Control_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Breathy\成都\Control_Group\0002.wav,Chinese/ZH-Alto-1/Breathy/成都/Control_Group/0002.wav,Chinese,ZH-Alto-1,成都,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.569083,mid
Chinese#ZH-Alto-1#Breathy#成都#Control_Group#0006,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Breathy\成都\Control_Group\0006.wav,Chinese/ZH-Alto-1/Breathy/成都/Control_Group/0006.wav,Chinese,ZH-Alto-1,成都,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.492394,mid
Chinese#ZH-Alto-1#Breathy#成都#Control_Group#0009,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Breathy\成都\Control_Group\0009.wav,Chinese/ZH-Alto-1/Breathy/成都/Control_Group/0009.wav,Chinese,ZH-Alto-1,成都,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.456906,mid
Chinese#ZH-Alto-1#Breathy#成都#Control_Group#0010,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Breathy\成都\Control_Group\0010.wav,Chinese/ZH-Alto-1/Breathy/成都/Control_Group/0010.wav,Chinese,ZH-Alto-1,成都,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.509431,mid
Chinese#ZH-Alto-1#Breathy#成都#Control_Group#0011,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Breathy\成都\Control_Group\0011.wav,Chinese/ZH-Alto-1/Breathy/成都/Control_Group/0011.wav,Chinese,ZH-Alto-1,成都,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.555487,mid
Chinese#ZH-Alto-1#Vibrato#成都#Control_Group#0005,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Vibrato\成都\Control_Group\0005.wav,Chinese/ZH-Alto-1/Vibrato/成都/Control_Group/0005.wav,Chinese,ZH-Alto-1,成都,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.410156,mid
Chinese#ZH-Alto-1#Vibrato#成都#Control_Group#0006,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Vibrato\成都\Control_Group\0006.wav,Chinese/ZH-Alto-1/Vibrato/成都/Control_Group/0006.wav,Chinese,ZH-Alto-1,成都,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.438458,mid
Chinese#ZH-Alto-1#Vibrato#成都#Control_Group#0011,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Vibrato\成都\Control_Group\0011.wav,Chinese/ZH-Alto-1/Vibrato/成都/Control_Group/0011.wav,Chinese,ZH-Alto-1,成都,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.413742,mid
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#我喜欢上你时的内心活动#Control_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\我喜欢上你时的内心活动\Control_Group\0002.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/我喜欢上你时的内心活动/Control_Group/0002.wav,Chinese,ZH-Alto-1,我喜欢上你时的内心活动,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.388171,mid
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#我喜欢上你时的内心活动#Control_Group#0003,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\我喜欢上你时的内心活动\Control_Group\0003.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/我喜欢上你时的内心活动/Control_Group/0003.wav,Chinese,ZH-Alto-1,我喜欢上你时的内心活动,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.442689,mid
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#我喜欢上你时的内心活动#Control_Group#0009,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\我喜欢上你时的内心活动\Control_Group\0009.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/我喜欢上你时的内心活动/Control_Group/0009.wav,Chinese,ZH-Alto-1,我喜欢上你时的内心活动,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.393671,mid
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#我喜欢上你时的内心活动#Control_Group#0011,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\我喜欢上你时的内心活动\Control_Group\0011.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/我喜欢上你时的内心活动/Control_Group/0011.wav,Chinese,ZH-Alto-1,我喜欢上你时的内心活动,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.462766,mid
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#我喜欢上你时的内心活动#Control_Group#0012,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\我喜欢上你时的内心活动\Control_Group\0012.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/我喜欢上你时的内心活动/Control_Group/0012.wav,Chinese,ZH-Alto-1,我喜欢上你时的内心活动,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.379285,mid
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#我喜欢上你时的内心活动#Control_Group#0013,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\我喜欢上你时的内心活动\Control_Group\0013.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/我喜欢上你时的内心活动/Control_Group/0013.wav,Chinese,ZH-Alto-1,我喜欢上你时的内心活动,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.490854,mid
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#我喜欢上你时的内心活动#Control_Group#0015,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\我喜欢上你时的内心活动\Control_Group\0015.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/我喜欢上你时的内心活动/Control_Group/0015.wav,Chinese,ZH-Alto-1,我喜欢上你时的内心活动,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.592703,mid
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#我喜欢上你时的内心活动#Control_Group#0016,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\我喜欢上你时的内心活动\Control_Group\0016.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/我喜欢上你时的内心活动/Control_Group/0016.wav,Chinese,ZH-Alto-1,我喜欢上你时的内心活动,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.380603,mid
Chinese#ZH-Alto-1#Vibrato#我喜欢上你时的内心活动#Control_Group#0006,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Vibrato\我喜欢上你时的内心活动\Control_Group\0006.wav,Chinese/ZH-Alto-1/Vibrato/我喜欢上你时的内心活动/Control_Group/0006.wav,Chinese,ZH-Alto-1,我喜欢上你时的内心活动,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.381833,mid
Chinese#ZH-Alto-1#Vibrato#我喜欢上你时的内心活动#Control_Group#0018,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Vibrato\我喜欢上你时的内心活动\Control_Group\0018.wav,Chinese/ZH-Alto-1/Vibrato/我喜欢上你时的内心活动/Control_Group/0018.wav,Chinese,ZH-Alto-1,我喜欢上你时的内心活动,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.403079,mid
Chinese#ZH-Alto-1#Breathy#我好想你#Control_Group#0005,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Breathy\我好想你\Control_Group\0005.wav,Chinese/ZH-Alto-1/Breathy/我好想你/Control_Group/0005.wav,Chinese,ZH-Alto-1,我好想你,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.463286,mid
Chinese#ZH-Alto-1#Pharyngeal#我好想你#Control_Group#0003,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\我好想你\Control_Group\0003.wav,Chinese/ZH-Alto-1/Pharyngeal/我好想你/Control_Group/0003.wav,Chinese,ZH-Alto-1,我好想你,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.420918,mid
Chinese#ZH-Alto-1#Pharyngeal#我好想你#Control_Group#0005,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\我好想你\Control_Group\0005.wav,Chinese/ZH-Alto-1/Pharyngeal/我好想你/Control_Group/0005.wav,Chinese,ZH-Alto-1,我好想你,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.379916,mid
Chinese#ZH-Alto-1#Pharyngeal#我好想你#Control_Group#0006,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\我好想你\Control_Group\0006.wav,Chinese/ZH-Alto-1/Pharyngeal/我好想你/Control_Group/0006.wav,Chinese,ZH-Alto-1,我好想你,Control_Group,0,0,0,1,1,0,1,non_mix,000110,control_negative,0.359885,mid
Chinese#ZH-Alto-1#Pharyngeal#我好想你#Control_Group#0007,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\我好想你\Control_Group\0007.wav,Chinese/ZH-Alto-1/Pharyngeal/我好想你/Control_Group/0007.wav,Chinese,ZH-Alto-1,我好想你,Control_Group,0,1,0,1,1,0,1,non_mix,010110,control_negative,0.232249,easy
Chinese#ZH-Alto-1#Pharyngeal#我好想你#Control_Group#0009,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\我好想你\Control_Group\0009.wav,Chinese/ZH-Alto-1/Pharyngeal/我好想你/Control_Group/0009.wav,Chinese,ZH-Alto-1,我好想你,Control_Group,0,1,0,1,1,0,1,non_mix,010110,control_negative,0.292343,easy
Chinese#ZH-Alto-1#Pharyngeal#我好想你#Control_Group#0011,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\我好想你\Control_Group\0011.wav,Chinese/ZH-Alto-1/Pharyngeal/我好想你/Control_Group/0011.wav,Chinese,ZH-Alto-1,我好想你,Control_Group,0,0,0,1,1,0,1,non_mix,000110,control_negative,0.443176,mid
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#我的歌声里#Control_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\我的歌声里\Control_Group\0002.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/我的歌声里/Control_Group/0002.wav,Chinese,ZH-Alto-1,我的歌声里,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.383192,mid
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#我的歌声里#Control_Group#0005,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\我的歌声里\Control_Group\0005.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/我的歌声里/Control_Group/0005.wav,Chinese,ZH-Alto-1,我的歌声里,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.522649,mid
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#我的歌声里#Control_Group#0007,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\我的歌声里\Control_Group\0007.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/我的歌声里/Control_Group/0007.wav,Chinese,ZH-Alto-1,我的歌声里,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.371871,mid
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#我的歌声里#Control_Group#0012,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\我的歌声里\Control_Group\0012.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/我的歌声里/Control_Group/0012.wav,Chinese,ZH-Alto-1,我的歌声里,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.422760,mid
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#我的歌声里#Control_Group#0013,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\我的歌声里\Control_Group\0013.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/我的歌声里/Control_Group/0013.wav,Chinese,ZH-Alto-1,我的歌声里,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.505676,mid
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#我的歌声里#Control_Group#0015,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\我的歌声里\Control_Group\0015.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/我的歌声里/Control_Group/0015.wav,Chinese,ZH-Alto-1,我的歌声里,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.396202,mid
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#我的歌声里#Control_Group#0016,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\我的歌声里\Control_Group\0016.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/我的歌声里/Control_Group/0016.wav,Chinese,ZH-Alto-1,我的歌声里,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.433138,mid
Chinese#ZH-Alto-1#Vibrato#我真的受伤了#Control_Group#0004,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Vibrato\我真的受伤了\Control_Group\0004.wav,Chinese/ZH-Alto-1/Vibrato/我真的受伤了/Control_Group/0004.wav,Chinese,ZH-Alto-1,我真的受伤了,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.373743,mid
Chinese#ZH-Alto-1#Vibrato#我真的受伤了#Control_Group#0007,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Vibrato\我真的受伤了\Control_Group\0007.wav,Chinese/ZH-Alto-1/Vibrato/我真的受伤了/Control_Group/0007.wav,Chinese,ZH-Alto-1,我真的受伤了,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.375196,mid
Chinese#ZH-Alto-1#Vibrato#我真的受伤了#Control_Group#0009,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Vibrato\我真的受伤了\Control_Group\0009.wav,Chinese/ZH-Alto-1/Vibrato/我真的受伤了/Control_Group/0009.wav,Chinese,ZH-Alto-1,我真的受伤了,Control_Group,0,0,0,1,1,0,1,non_mix,000110,control_negative,0.400636,mid
Chinese#ZH-Alto-1#Breathy#水星记#Control_Group#0008,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Breathy\水星记\Control_Group\0008.wav,Chinese/ZH-Alto-1/Breathy/水星记/Control_Group/0008.wav,Chinese,ZH-Alto-1,水星记,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.663182,hard
Chinese#ZH-Alto-1#Pharyngeal#水星记#Control_Group#0000,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\水星记\Control_Group\0000.wav,Chinese/ZH-Alto-1/Pharyngeal/水星记/Control_Group/0000.wav,Chinese,ZH-Alto-1,水星记,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,,
Chinese#ZH-Alto-1#Pharyngeal#水星记#Control_Group#0001,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\水星记\Control_Group\0001.wav,Chinese/ZH-Alto-1/Pharyngeal/水星记/Control_Group/0001.wav,Chinese,ZH-Alto-1,水星记,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,,
Chinese#ZH-Alto-1#Pharyngeal#水星记#Control_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\水星记\Control_Group\0002.wav,Chinese/ZH-Alto-1/Pharyngeal/水星记/Control_Group/0002.wav,Chinese,ZH-Alto-1,水星记,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,,
Chinese#ZH-Alto-1#Pharyngeal#水星记#Control_Group#0003,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\水星记\Control_Group\0003.wav,Chinese/ZH-Alto-1/Pharyngeal/水星记/Control_Group/0003.wav,Chinese,ZH-Alto-1,水星记,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,,
Chinese#ZH-Alto-1#Pharyngeal#水星记#Control_Group#0004,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\水星记\Control_Group\0004.wav,Chinese/ZH-Alto-1/Pharyngeal/水星记/Control_Group/0004.wav,Chinese,ZH-Alto-1,水星记,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,,
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#演员#Control_Group#0007,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\演员\Control_Group\0007.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/演员/Control_Group/0007.wav,Chinese,ZH-Alto-1,演员,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.608168,hard
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#演员#Control_Group#0011,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\演员\Control_Group\0011.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/演员/Control_Group/0011.wav,Chinese,ZH-Alto-1,演员,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.621587,hard
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#演员#Control_Group#0017,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\演员\Control_Group\0017.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/演员/Control_Group/0017.wav,Chinese,ZH-Alto-1,演员,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.641539,hard
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#演员#Control_Group#0019,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\演员\Control_Group\0019.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/演员/Control_Group/0019.wav,Chinese,ZH-Alto-1,演员,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.614198,hard
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#演员#Control_Group#0020,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\演员\Control_Group\0020.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/演员/Control_Group/0020.wav,Chinese,ZH-Alto-1,演员,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.603735,hard
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#画心#Control_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\画心\Control_Group\0002.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/画心/Control_Group/0002.wav,Chinese,ZH-Alto-1,画心,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.617080,hard
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#画心#Control_Group#0007,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\画心\Control_Group\0007.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/画心/Control_Group/0007.wav,Chinese,ZH-Alto-1,画心,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.634118,hard
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#终于等到你#Control_Group#0007,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\终于等到你\Control_Group\0007.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/终于等到你/Control_Group/0007.wav,Chinese,ZH-Alto-1,终于等到你,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.607819,hard
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#给电影人的情书#Control_Group#0003,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\给电影人的情书\Control_Group\0003.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/给电影人的情书/Control_Group/0003.wav,Chinese,ZH-Alto-1,给电影人的情书,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.624701,hard
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#给电影人的情书#Control_Group#0008,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\给电影人的情书\Control_Group\0008.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/给电影人的情书/Control_Group/0008.wav,Chinese,ZH-Alto-1,给电影人的情书,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.669368,hard
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#给电影人的情书#Control_Group#0009,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\给电影人的情书\Control_Group\0009.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/给电影人的情书/Control_Group/0009.wav,Chinese,ZH-Alto-1,给电影人的情书,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.636764,hard
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#老男孩#Control_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\老男孩\Control_Group\0002.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/老男孩/Control_Group/0002.wav,Chinese,ZH-Alto-1,老男孩,Control_Group,0,0,0,1,1,0,1,non_mix,000110,control_negative,0.471705,mid
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#老男孩#Control_Group#0004,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\老男孩\Control_Group\0004.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/老男孩/Control_Group/0004.wav,Chinese,ZH-Alto-1,老男孩,Control_Group,0,0,0,1,1,0,1,non_mix,000110,control_negative,0.496654,mid
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#老男孩#Control_Group#0013,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\老男孩\Control_Group\0013.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/老男孩/Control_Group/0013.wav,Chinese,ZH-Alto-1,老男孩,Control_Group,0,0,0,1,1,0,1,non_mix,000110,control_negative,0.274646,easy
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#老男孩#Control_Group#0014,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\老男孩\Control_Group\0014.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/老男孩/Control_Group/0014.wav,Chinese,ZH-Alto-1,老男孩,Control_Group,0,0,0,1,1,0,1,non_mix,000110,control_negative,0.416146,mid
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#老男孩#Control_Group#0016,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\老男孩\Control_Group\0016.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/老男孩/Control_Group/0016.wav,Chinese,ZH-Alto-1,老男孩,Control_Group,0,0,0,1,1,0,1,non_mix,000110,control_negative,0.378845,mid
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#老男孩#Control_Group#0021,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\老男孩\Control_Group\0021.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/老男孩/Control_Group/0021.wav,Chinese,ZH-Alto-1,老男孩,Control_Group,0,0,0,1,1,0,1,non_mix,000110,control_negative,0.457433,mid
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#菊花台#Control_Group#0010,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\菊花台\Control_Group\0010.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/菊花台/Control_Group/0010.wav,Chinese,ZH-Alto-1,菊花台,Control_Group,0,1,0,0,1,0,1,non_mix,010010,control_negative,0.450987,mid
