item_name,wav_path,wav_fn,language,singer,song_name,group_name,mix,falsetto,breathy,vibrato,glissando,pharyngeal,any_tech,mix_variant,label_signature,binary_role,mined_mix_prob,mined_device
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#化身孤岛的鲸#Control_Group#0011,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\化身孤岛的鲸\Control_Group\0011.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/化身孤岛的鲸/Control_Group/0011.wav,Chinese,ZH-Alto-1,化身孤岛的鲸,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.114412,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#化身孤岛的鲸#Control_Group#0013,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\化身孤岛的鲸\Control_Group\0013.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/化身孤岛的鲸/Control_Group/0013.wav,Chinese,ZH-Alto-1,化身孤岛的鲸,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.053236,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#化身孤岛的鲸#Control_Group#0014,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\化身孤岛的鲸\Control_Group\0014.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/化身孤岛的鲸/Control_Group/0014.wav,Chinese,ZH-Alto-1,化身孤岛的鲸,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.176262,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#化身孤岛的鲸#Control_Group#0016,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\化身孤岛的鲸\Control_Group\0016.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/化身孤岛的鲸/Control_Group/0016.wav,Chinese,ZH-Alto-1,化身孤岛的鲸,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.334072,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#化身孤岛的鲸#Control_Group#0017,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\化身孤岛的鲸\Control_Group\0017.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/化身孤岛的鲸/Control_Group/0017.wav,Chinese,ZH-Alto-1,化身孤岛的鲸,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.254133,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#化身孤岛的鲸#Control_Group#0018,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\化身孤岛的鲸\Control_Group\0018.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/化身孤岛的鲸/Control_Group/0018.wav,Chinese,ZH-Alto-1,化身孤岛的鲸,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.350668,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#化身孤岛的鲸#Control_Group#0019,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\化身孤岛的鲸\Control_Group\0019.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/化身孤岛的鲸/Control_Group/0019.wav,Chinese,ZH-Alto-1,化身孤岛的鲸,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.196956,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#化身孤岛的鲸#Control_Group#0020,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\化身孤岛的鲸\Control_Group\0020.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/化身孤岛的鲸/Control_Group/0020.wav,Chinese,ZH-Alto-1,化身孤岛的鲸,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.044053,cpu
Chinese#ZH-Alto-1#Glissando#十年#Control_Group#0000,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Glissando\十年\Control_Group\0000.wav,Chinese/ZH-Alto-1/Glissando/十年/Control_Group/0000.wav,Chinese,ZH-Alto-1,十年,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.121560,cpu
Chinese#ZH-Alto-1#Glissando#十年#Control_Group#0005,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Glissando\十年\Control_Group\0005.wav,Chinese/ZH-Alto-1/Glissando/十年/Control_Group/0005.wav,Chinese,ZH-Alto-1,十年,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.232333,cpu
Chinese#ZH-Alto-1#Glissando#十年#Control_Group#0006,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Glissando\十年\Control_Group\0006.wav,Chinese/ZH-Alto-1/Glissando/十年/Control_Group/0006.wav,Chinese,ZH-Alto-1,十年,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.080078,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#十年#Control_Group#0000,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\十年\Control_Group\0000.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/十年/Control_Group/0000.wav,Chinese,ZH-Alto-1,十年,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.213143,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#十年#Control_Group#0001,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\十年\Control_Group\0001.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/十年/Control_Group/0001.wav,Chinese,ZH-Alto-1,十年,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.193518,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#十年#Control_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\十年\Control_Group\0002.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/十年/Control_Group/0002.wav,Chinese,ZH-Alto-1,十年,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.057246,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#十年#Control_Group#0003,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\十年\Control_Group\0003.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/十年/Control_Group/0003.wav,Chinese,ZH-Alto-1,十年,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.162252,cpu
Chinese#ZH-Alto-1#Vibrato#南屏晚钟#Control_Group#0000,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Vibrato\南屏晚钟\Control_Group\0000.wav,Chinese/ZH-Alto-1/Vibrato/南屏晚钟/Control_Group/0000.wav,Chinese,ZH-Alto-1,南屏晚钟,Control_Group,0,0,1,0,1,0,1,non_mix,001010,control_negative,0.069283,cpu
Chinese#ZH-Alto-1#Vibrato#南屏晚钟#Control_Group#0001,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Vibrato\南屏晚钟\Control_Group\0001.wav,Chinese/ZH-Alto-1/Vibrato/南屏晚钟/Control_Group/0001.wav,Chinese,ZH-Alto-1,南屏晚钟,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.081036,cpu
Chinese#ZH-Alto-1#Vibrato#南屏晚钟#Control_Group#0003,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Vibrato\南屏晚钟\Control_Group\0003.wav,Chinese/ZH-Alto-1/Vibrato/南屏晚钟/Control_Group/0003.wav,Chinese,ZH-Alto-1,南屏晚钟,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.192195,cpu
Chinese#ZH-Alto-1#Vibrato#南屏晚钟#Control_Group#0004,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Vibrato\南屏晚钟\Control_Group\0004.wav,Chinese/ZH-Alto-1/Vibrato/南屏晚钟/Control_Group/0004.wav,Chinese,ZH-Alto-1,南屏晚钟,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.090826,cpu
Chinese#ZH-Alto-1#Vibrato#南屏晚钟#Control_Group#0005,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Vibrato\南屏晚钟\Control_Group\0005.wav,Chinese/ZH-Alto-1/Vibrato/南屏晚钟/Control_Group/0005.wav,Chinese,ZH-Alto-1,南屏晚钟,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.024078,cpu
Chinese#ZH-Alto-1#Vibrato#南屏晚钟#Control_Group#0006,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Vibrato\南屏晚钟\Control_Group\0006.wav,Chinese/ZH-Alto-1/Vibrato/南屏晚钟/Control_Group/0006.wav,Chinese,ZH-Alto-1,南屏晚钟,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.033226,cpu
Chinese#ZH-Alto-1#Vibrato#南屏晚钟#Control_Group#0007,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Vibrato\南屏晚钟\Control_Group\0007.wav,Chinese/ZH-Alto-1/Vibrato/南屏晚钟/Control_Group/0007.wav,Chinese,ZH-Alto-1,南屏晚钟,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.030481,cpu
Chinese#ZH-Alto-1#Vibrato#南屏晚钟#Control_Group#0008,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Vibrato\南屏晚钟\Control_Group\0008.wav,Chinese/ZH-Alto-1/Vibrato/南屏晚钟/Control_Group/0008.wav,Chinese,ZH-Alto-1,南屏晚钟,Control_Group,0,0,0,1,1,0,1,non_mix,000110,control_negative,0.107474,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#南山南#Control_Group#0000,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\南山南\Control_Group\0000.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/南山南/Control_Group/0000.wav,Chinese,ZH-Alto-1,南山南,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.316884,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#南山南#Control_Group#0001,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\南山南\Control_Group\0001.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/南山南/Control_Group/0001.wav,Chinese,ZH-Alto-1,南山南,Control_Group,0,0,0,1,1,0,1,non_mix,000110,control_negative,0.505355,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#南山南#Control_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\南山南\Control_Group\0002.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/南山南/Control_Group/0002.wav,Chinese,ZH-Alto-1,南山南,Control_Group,0,0,0,1,1,0,1,non_mix,000110,control_negative,0.199272,cpu
Chinese#ZH-Alto-1#Vibrato#南山南#Control_Group#0000,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Vibrato\南山南\Control_Group\0000.wav,Chinese/ZH-Alto-1/Vibrato/南山南/Control_Group/0000.wav,Chinese,ZH-Alto-1,南山南,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.196537,cpu
Chinese#ZH-Alto-1#Vibrato#南山南#Control_Group#0004,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Vibrato\南山南\Control_Group\0004.wav,Chinese/ZH-Alto-1/Vibrato/南山南/Control_Group/0004.wav,Chinese,ZH-Alto-1,南山南,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.584127,cpu
Chinese#ZH-Alto-1#Vibrato#南山南#Control_Group#0005,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Vibrato\南山南\Control_Group\0005.wav,Chinese/ZH-Alto-1/Vibrato/南山南/Control_Group/0005.wav,Chinese,ZH-Alto-1,南山南,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.335679,cpu
Chinese#ZH-Alto-1#Vibrato#南山南#Control_Group#0006,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Vibrato\南山南\Control_Group\0006.wav,Chinese/ZH-Alto-1/Vibrato/南山南/Control_Group/0006.wav,Chinese,ZH-Alto-1,南山南,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.444477,cpu
Chinese#ZH-Alto-1#Vibrato#南山南#Control_Group#0008,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Vibrato\南山南\Control_Group\0008.wav,Chinese/ZH-Alto-1/Vibrato/南山南/Control_Group/0008.wav,Chinese,ZH-Alto-1,南山南,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.286324,cpu
Chinese#ZH-Alto-1#Vibrato#南山南#Control_Group#0009,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Vibrato\南山南\Control_Group\0009.wav,Chinese/ZH-Alto-1/Vibrato/南山南/Control_Group/0009.wav,Chinese,ZH-Alto-1,南山南,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.112253,cpu
Chinese#ZH-Alto-1#Vibrato#南山南#Control_Group#0011,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Vibrato\南山南\Control_Group\0011.wav,Chinese/ZH-Alto-1/Vibrato/南山南/Control_Group/0011.wav,Chinese,ZH-Alto-1,南山南,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.401044,cpu
Chinese#ZH-Alto-1#Vibrato#南山南#Control_Group#0012,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Vibrato\南山南\Control_Group\0012.wav,Chinese/ZH-Alto-1/Vibrato/南山南/Control_Group/0012.wav,Chinese,ZH-Alto-1,南山南,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.254453,cpu
Chinese#ZH-Alto-1#Vibrato#南山南#Control_Group#0013,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Vibrato\南山南\Control_Group\0013.wav,Chinese/ZH-Alto-1/Vibrato/南山南/Control_Group/0013.wav,Chinese,ZH-Alto-1,南山南,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.309521,cpu
Chinese#ZH-Alto-1#Breathy#可乐#Control_Group#0000,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Breathy\可乐\Control_Group\0000.wav,Chinese/ZH-Alto-1/Breathy/可乐/Control_Group/0000.wav,Chinese,ZH-Alto-1,可乐,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.158817,cpu
Chinese#ZH-Alto-1#Breathy#可乐#Control_Group#0001,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Breathy\可乐\Control_Group\0001.wav,Chinese/ZH-Alto-1/Breathy/可乐/Control_Group/0001.wav,Chinese,ZH-Alto-1,可乐,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.188167,cpu
Chinese#ZH-Alto-1#Breathy#可乐#Control_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Breathy\可乐\Control_Group\0002.wav,Chinese/ZH-Alto-1/Breathy/可乐/Control_Group/0002.wav,Chinese,ZH-Alto-1,可乐,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.101719,cpu
Chinese#ZH-Alto-1#Breathy#可乐#Control_Group#0003,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Breathy\可乐\Control_Group\0003.wav,Chinese/ZH-Alto-1/Breathy/可乐/Control_Group/0003.wav,Chinese,ZH-Alto-1,可乐,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.386195,cpu
Chinese#ZH-Alto-1#Breathy#可乐#Control_Group#0004,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Breathy\可乐\Control_Group\0004.wav,Chinese/ZH-Alto-1/Breathy/可乐/Control_Group/0004.wav,Chinese,ZH-Alto-1,可乐,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.254074,cpu
Chinese#ZH-Alto-1#Breathy#可乐#Control_Group#0006,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Breathy\可乐\Control_Group\0006.wav,Chinese/ZH-Alto-1/Breathy/可乐/Control_Group/0006.wav,Chinese,ZH-Alto-1,可乐,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.394327,cpu
Chinese#ZH-Alto-1#Breathy#可乐#Control_Group#0008,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Breathy\可乐\Control_Group\0008.wav,Chinese/ZH-Alto-1/Breathy/可乐/Control_Group/0008.wav,Chinese,ZH-Alto-1,可乐,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.212140,cpu
Chinese#ZH-Alto-1#Breathy#可乐#Control_Group#0010,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Breathy\可乐\Control_Group\0010.wav,Chinese/ZH-Alto-1/Breathy/可乐/Control_Group/0010.wav,Chinese,ZH-Alto-1,可乐,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.313429,cpu
Chinese#ZH-Alto-1#Breathy#可乐#Control_Group#0012,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Breathy\可乐\Control_Group\0012.wav,Chinese/ZH-Alto-1/Breathy/可乐/Control_Group/0012.wav,Chinese,ZH-Alto-1,可乐,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.479080,cpu
Chinese#ZH-Alto-1#Breathy#可乐#Control_Group#0013,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Breathy\可乐\Control_Group\0013.wav,Chinese/ZH-Alto-1/Breathy/可乐/Control_Group/0013.wav,Chinese,ZH-Alto-1,可乐,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.622867,cpu
Chinese#ZH-Alto-1#Breathy#可乐#Control_Group#0014,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Breathy\可乐\Control_Group\0014.wav,Chinese/ZH-Alto-1/Breathy/可乐/Control_Group/0014.wav,Chinese,ZH-Alto-1,可乐,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.275375,cpu
Chinese#ZH-Alto-1#Breathy#可乐#Control_Group#0015,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Breathy\可乐\Control_Group\0015.wav,Chinese/ZH-Alto-1/Breathy/可乐/Control_Group/0015.wav,Chinese,ZH-Alto-1,可乐,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.609841,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#可乐#Control_Group#0001,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\可乐\Control_Group\0001.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/可乐/Control_Group/0001.wav,Chinese,ZH-Alto-1,可乐,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.423254,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#可乐#Control_Group#0004,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\可乐\Control_Group\0004.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/可乐/Control_Group/0004.wav,Chinese,ZH-Alto-1,可乐,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.269213,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#可乐#Control_Group#0005,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\可乐\Control_Group\0005.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/可乐/Control_Group/0005.wav,Chinese,ZH-Alto-1,可乐,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.466648,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#可乐#Control_Group#0006,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\可乐\Control_Group\0006.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/可乐/Control_Group/0006.wav,Chinese,ZH-Alto-1,可乐,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.350508,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#可乐#Control_Group#0007,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\可乐\Control_Group\0007.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/可乐/Control_Group/0007.wav,Chinese,ZH-Alto-1,可乐,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.361466,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#可乐#Control_Group#0008,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\可乐\Control_Group\0008.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/可乐/Control_Group/0008.wav,Chinese,ZH-Alto-1,可乐,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.292472,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#可乐#Control_Group#0012,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\可乐\Control_Group\0012.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/可乐/Control_Group/0012.wav,Chinese,ZH-Alto-1,可乐,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.253866,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#可乐#Control_Group#0013,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\可乐\Control_Group\0013.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/可乐/Control_Group/0013.wav,Chinese,ZH-Alto-1,可乐,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.379492,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#可乐#Control_Group#0014,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\可乐\Control_Group\0014.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/可乐/Control_Group/0014.wav,Chinese,ZH-Alto-1,可乐,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.648676,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#可乐#Control_Group#0015,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\可乐\Control_Group\0015.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/可乐/Control_Group/0015.wav,Chinese,ZH-Alto-1,可乐,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.753902,cpu
Chinese#ZH-Alto-1#Glissando#可惜没如果#Control_Group#0000,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Glissando\可惜没如果\Control_Group\0000.wav,Chinese/ZH-Alto-1/Glissando/可惜没如果/Control_Group/0000.wav,Chinese,ZH-Alto-1,可惜没如果,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.022584,cpu
Chinese#ZH-Alto-1#Glissando#可惜没如果#Control_Group#0005,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Glissando\可惜没如果\Control_Group\0005.wav,Chinese/ZH-Alto-1/Glissando/可惜没如果/Control_Group/0005.wav,Chinese,ZH-Alto-1,可惜没如果,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.077030,cpu
Chinese#ZH-Alto-1#Glissando#可惜没如果#Control_Group#0006,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Glissando\可惜没如果\Control_Group\0006.wav,Chinese/ZH-Alto-1/Glissando/可惜没如果/Control_Group/0006.wav,Chinese,ZH-Alto-1,可惜没如果,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.092897,cpu
Chinese#ZH-Alto-1#Glissando#可惜没如果#Control_Group#0007,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Glissando\可惜没如果\Control_Group\0007.wav,Chinese/ZH-Alto-1/Glissando/可惜没如果/Control_Group/0007.wav,Chinese,ZH-Alto-1,可惜没如果,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.105920,cpu
