item_name,wav_path,wav_fn,language,singer,song_name,group_name,mix,falsetto,breathy,vibrato,glissando,pharyngeal,any_tech,mix_variant,label_signature,binary_role,mined_mix_prob,mined_device
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#可惜没如果#Falsetto_Group#0030,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\可惜没如果\Falsetto_Group\0030.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/可惜没如果/Falsetto_Group/0030.wav,Chinese,ZH-Alto-1,可惜没如果,Falsetto_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.446964,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#平凡之路#Falsetto_Group#0006,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\平凡之路\Falsetto_Group\0006.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/平凡之路/Falsetto_Group/0006.wav,Chinese,ZH-Alto-1,平凡之路,Falsetto_Group,1,1,0,0,1,0,1,head_mix,110010,positive_mix,0.252452,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#平凡的一天#Falsetto_Group#0004,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\平凡的一天\Falsetto_Group\0004.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/平凡的一天/Falsetto_Group/0004.wav,Chinese,ZH-Alto-1,平凡的一天,Falsetto_Group,1,1,0,0,1,0,1,head_mix,110010,positive_mix,0.210951,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#年轮#Falsetto_Group#0000,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\年轮\Falsetto_Group\0000.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/年轮/Falsetto_Group/0000.wav,Chinese,ZH-Alto-1,年轮,Falsetto_Group,1,1,0,0,1,0,1,head_mix,110010,positive_mix,0.080881,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#年轮#Falsetto_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\年轮\Falsetto_Group\0002.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/年轮/Falsetto_Group/0002.wav,Chinese,ZH-Alto-1,年轮,Falsetto_Group,1,1,0,1,1,0,1,head_mix,110110,positive_mix,0.225184,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#忽然之间#Falsetto_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\忽然之间\Falsetto_Group\0002.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/忽然之间/Falsetto_Group/0002.wav,Chinese,ZH-Alto-1,忽然之间,Falsetto_Group,1,1,0,0,1,0,1,head_mix,110010,positive_mix,0.415445,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#我的歌声里#Falsetto_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\我的歌声里\Falsetto_Group\0002.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/我的歌声里/Falsetto_Group/0002.wav,Chinese,ZH-Alto-1,我的歌声里,Falsetto_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.558370,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#我的歌声里#Falsetto_Group#0005,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\我的歌声里\Falsetto_Group\0005.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/我的歌声里/Falsetto_Group/0005.wav,Chinese,ZH-Alto-1,我的歌声里,Falsetto_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.457136,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#我的歌声里#Falsetto_Group#0009,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\我的歌声里\Falsetto_Group\0009.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/我的歌声里/Falsetto_Group/0009.wav,Chinese,ZH-Alto-1,我的歌声里,Falsetto_Group,1,1,0,0,1,0,1,head_mix,110010,positive_mix,0.745911,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#我的歌声里#Falsetto_Group#0013,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\我的歌声里\Falsetto_Group\0013.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/我的歌声里/Falsetto_Group/0013.wav,Chinese,ZH-Alto-1,我的歌声里,Falsetto_Group,1,1,0,0,1,0,1,head_mix,110010,positive_mix,0.500343,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#我的歌声里#Falsetto_Group#0017,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\我的歌声里\Falsetto_Group\0017.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/我的歌声里/Falsetto_Group/0017.wav,Chinese,ZH-Alto-1,我的歌声里,Falsetto_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.711277,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#桃花诺#Falsetto_Group#0007,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\桃花诺\Falsetto_Group\0007.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/桃花诺/Falsetto_Group/0007.wav,Chinese,ZH-Alto-1,桃花诺,Falsetto_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.428134,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#演员#Falsetto_Group#0006,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\演员\Falsetto_Group\0006.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/演员/Falsetto_Group/0006.wav,Chinese,ZH-Alto-1,演员,Falsetto_Group,1,1,0,0,1,0,1,head_mix,110010,positive_mix,0.215404,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#演员#Falsetto_Group#0007,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\演员\Falsetto_Group\0007.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/演员/Falsetto_Group/0007.wav,Chinese,ZH-Alto-1,演员,Falsetto_Group,1,1,0,0,1,0,1,head_mix,110010,positive_mix,0.288920,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#演员#Falsetto_Group#0008,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\演员\Falsetto_Group\0008.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/演员/Falsetto_Group/0008.wav,Chinese,ZH-Alto-1,演员,Falsetto_Group,1,1,0,0,1,0,1,head_mix,110010,positive_mix,0.418012,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#演员#Falsetto_Group#0019,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\演员\Falsetto_Group\0019.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/演员/Falsetto_Group/0019.wav,Chinese,ZH-Alto-1,演员,Falsetto_Group,1,1,0,0,1,0,1,head_mix,110010,positive_mix,0.217128,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#演员#Falsetto_Group#0020,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\演员\Falsetto_Group\0020.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/演员/Falsetto_Group/0020.wav,Chinese,ZH-Alto-1,演员,Falsetto_Group,1,1,0,0,1,0,1,head_mix,110010,positive_mix,0.273131,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#演员#Falsetto_Group#0021,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\演员\Falsetto_Group\0021.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/演员/Falsetto_Group/0021.wav,Chinese,ZH-Alto-1,演员,Falsetto_Group,1,1,0,0,1,0,1,head_mix,110010,positive_mix,0.278882,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#演员#Falsetto_Group#0022,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\演员\Falsetto_Group\0022.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/演员/Falsetto_Group/0022.wav,Chinese,ZH-Alto-1,演员,Falsetto_Group,1,1,0,0,1,0,1,head_mix,110010,positive_mix,0.313384,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#烟花易冷#Falsetto_Group#0001,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\烟花易冷\Falsetto_Group\0001.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/烟花易冷/Falsetto_Group/0001.wav,Chinese,ZH-Alto-1,烟花易冷,Falsetto_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.500052,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#烟花易冷#Falsetto_Group#0007,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\烟花易冷\Falsetto_Group\0007.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/烟花易冷/Falsetto_Group/0007.wav,Chinese,ZH-Alto-1,烟花易冷,Falsetto_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.597812,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#烟花易冷#Falsetto_Group#0017,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\烟花易冷\Falsetto_Group\0017.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/烟花易冷/Falsetto_Group/0017.wav,Chinese,ZH-Alto-1,烟花易冷,Falsetto_Group,1,1,0,0,1,0,1,head_mix,110010,positive_mix,0.381398,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#烟花易冷#Falsetto_Group#0021,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\烟花易冷\Falsetto_Group\0021.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/烟花易冷/Falsetto_Group/0021.wav,Chinese,ZH-Alto-1,烟花易冷,Falsetto_Group,1,1,0,0,1,0,1,head_mix,110010,positive_mix,0.352176,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#烟花易冷#Falsetto_Group#0023,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\烟花易冷\Falsetto_Group\0023.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/烟花易冷/Falsetto_Group/0023.wav,Chinese,ZH-Alto-1,烟花易冷,Falsetto_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,0.639026,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#白月光与朱砂痣#Falsetto_Group#0001,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\白月光与朱砂痣\Falsetto_Group\0001.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/白月光与朱砂痣/Falsetto_Group/0001.wav,Chinese,ZH-Alto-1,白月光与朱砂痣,Falsetto_Group,1,1,0,0,1,0,1,head_mix,110010,positive_mix,0.364903,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#白月光与朱砂痣#Falsetto_Group#0004,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\白月光与朱砂痣\Falsetto_Group\0004.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/白月光与朱砂痣/Falsetto_Group/0004.wav,Chinese,ZH-Alto-1,白月光与朱砂痣,Falsetto_Group,1,1,0,0,1,0,1,head_mix,110010,positive_mix,0.231310,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#白月光与朱砂痣#Falsetto_Group#0008,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\白月光与朱砂痣\Falsetto_Group\0008.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/白月光与朱砂痣/Falsetto_Group/0008.wav,Chinese,ZH-Alto-1,白月光与朱砂痣,Falsetto_Group,1,1,0,0,1,0,1,head_mix,110010,positive_mix,0.662758,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#知足#Falsetto_Group#0000,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\知足\Falsetto_Group\0000.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/知足/Falsetto_Group/0000.wav,Chinese,ZH-Alto-1,知足,Falsetto_Group,1,1,0,0,1,0,1,head_mix,110010,positive_mix,0.195374,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#知足#Falsetto_Group#0001,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\知足\Falsetto_Group\0001.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/知足/Falsetto_Group/0001.wav,Chinese,ZH-Alto-1,知足,Falsetto_Group,1,1,0,0,1,0,1,head_mix,110010,positive_mix,0.270164,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#知足#Falsetto_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\知足\Falsetto_Group\0002.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/知足/Falsetto_Group/0002.wav,Chinese,ZH-Alto-1,知足,Falsetto_Group,1,1,0,0,1,0,1,head_mix,110010,positive_mix,0.181448,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#知足#Falsetto_Group#0003,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\知足\Falsetto_Group\0003.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/知足/Falsetto_Group/0003.wav,Chinese,ZH-Alto-1,知足,Falsetto_Group,1,1,0,0,1,0,1,head_mix,110010,positive_mix,0.184110,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#知足#Falsetto_Group#0004,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\知足\Falsetto_Group\0004.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/知足/Falsetto_Group/0004.wav,Chinese,ZH-Alto-1,知足,Falsetto_Group,1,1,0,0,1,0,1,head_mix,110010,positive_mix,0.242554,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#知足#Falsetto_Group#0005,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\知足\Falsetto_Group\0005.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/知足/Falsetto_Group/0005.wav,Chinese,ZH-Alto-1,知足,Falsetto_Group,1,1,0,0,1,0,1,head_mix,110010,positive_mix,0.215948,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#知足#Falsetto_Group#0006,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\知足\Falsetto_Group\0006.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/知足/Falsetto_Group/0006.wav,Chinese,ZH-Alto-1,知足,Falsetto_Group,1,1,0,0,1,0,1,head_mix,110010,positive_mix,0.278761,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#知足#Falsetto_Group#0007,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\知足\Falsetto_Group\0007.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/知足/Falsetto_Group/0007.wav,Chinese,ZH-Alto-1,知足,Falsetto_Group,1,1,0,0,1,0,1,head_mix,110010,positive_mix,0.319422,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#知足#Falsetto_Group#0011,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\知足\Falsetto_Group\0011.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/知足/Falsetto_Group/0011.wav,Chinese,ZH-Alto-1,知足,Falsetto_Group,1,1,0,0,1,0,1,head_mix,110010,positive_mix,0.154171,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#知足#Falsetto_Group#0012,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\知足\Falsetto_Group\0012.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/知足/Falsetto_Group/0012.wav,Chinese,ZH-Alto-1,知足,Falsetto_Group,1,1,0,0,1,0,1,head_mix,110010,positive_mix,0.159819,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#知足#Falsetto_Group#0013,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\知足\Falsetto_Group\0013.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/知足/Falsetto_Group/0013.wav,Chinese,ZH-Alto-1,知足,Falsetto_Group,1,1,0,0,1,0,1,head_mix,110010,positive_mix,0.163938,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#知足#Falsetto_Group#0014,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\知足\Falsetto_Group\0014.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/知足/Falsetto_Group/0014.wav,Chinese,ZH-Alto-1,知足,Falsetto_Group,1,1,0,0,1,0,1,head_mix,110010,positive_mix,0.186144,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#红玫瑰#Falsetto_Group#0015,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\红玫瑰\Falsetto_Group\0015.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/红玫瑰/Falsetto_Group/0015.wav,Chinese,ZH-Alto-1,红玫瑰,Falsetto_Group,1,1,0,0,1,0,1,head_mix,110010,positive_mix,0.444294,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#给电影人的情书#Falsetto_Group#0000,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\给电影人的情书\Falsetto_Group\0000.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/给电影人的情书/Falsetto_Group/0000.wav,Chinese,ZH-Alto-1,给电影人的情书,Falsetto_Group,1,1,0,0,1,0,1,head_mix,110010,positive_mix,0.203164,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#给电影人的情书#Falsetto_Group#0001,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\给电影人的情书\Falsetto_Group\0001.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/给电影人的情书/Falsetto_Group/0001.wav,Chinese,ZH-Alto-1,给电影人的情书,Falsetto_Group,1,1,0,0,1,0,1,head_mix,110010,positive_mix,0.400385,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#给电影人的情书#Falsetto_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\给电影人的情书\Falsetto_Group\0002.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/给电影人的情书/Falsetto_Group/0002.wav,Chinese,ZH-Alto-1,给电影人的情书,Falsetto_Group,1,1,0,0,1,0,1,head_mix,110010,positive_mix,0.326704,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#贝加尔湖畔#Falsetto_Group#0000,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\贝加尔湖畔\Falsetto_Group\0000.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/贝加尔湖畔/Falsetto_Group/0000.wav,Chinese,ZH-Alto-1,贝加尔湖畔,Falsetto_Group,1,1,0,0,1,0,1,head_mix,110010,positive_mix,0.341357,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#贝加尔湖畔#Falsetto_Group#0001,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\贝加尔湖畔\Falsetto_Group\0001.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/贝加尔湖畔/Falsetto_Group/0001.wav,Chinese,ZH-Alto-1,贝加尔湖畔,Falsetto_Group,1,1,0,0,1,0,1,head_mix,110010,positive_mix,0.549651,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#贝加尔湖畔#Falsetto_Group#0003,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\贝加尔湖畔\Falsetto_Group\0003.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/贝加尔湖畔/Falsetto_Group/0003.wav,Chinese,ZH-Alto-1,贝加尔湖畔,Falsetto_Group,1,1,0,0,1,0,1,head_mix,110010,positive_mix,0.700975,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#贝加尔湖畔#Falsetto_Group#0004,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\贝加尔湖畔\Falsetto_Group\0004.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/贝加尔湖畔/Falsetto_Group/0004.wav,Chinese,ZH-Alto-1,贝加尔湖畔,Falsetto_Group,1,1,0,0,1,0,1,head_mix,110010,positive_mix,0.536134,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#贝加尔湖畔#Falsetto_Group#0005,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\贝加尔湖畔\Falsetto_Group\0005.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/贝加尔湖畔/Falsetto_Group/0005.wav,Chinese,ZH-Alto-1,贝加尔湖畔,Falsetto_Group,1,1,0,0,1,0,1,head_mix,110010,positive_mix,0.566158,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#贝加尔湖畔#Falsetto_Group#0006,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\贝加尔湖畔\Falsetto_Group\0006.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/贝加尔湖畔/Falsetto_Group/0006.wav,Chinese,ZH-Alto-1,贝加尔湖畔,Falsetto_Group,1,1,0,1,1,0,1,head_mix,110110,positive_mix,0.249317,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#贝加尔湖畔#Falsetto_Group#0008,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\贝加尔湖畔\Falsetto_Group\0008.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/贝加尔湖畔/Falsetto_Group/0008.wav,Chinese,ZH-Alto-1,贝加尔湖畔,Falsetto_Group,1,1,0,0,1,0,1,head_mix,110010,positive_mix,0.237761,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#贝加尔湖畔#Falsetto_Group#0010,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\贝加尔湖畔\Falsetto_Group\0010.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/贝加尔湖畔/Falsetto_Group/0010.wav,Chinese,ZH-Alto-1,贝加尔湖畔,Falsetto_Group,1,1,0,1,1,0,1,head_mix,110110,positive_mix,0.346046,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#逆光#Falsetto_Group#0000,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\逆光\Falsetto_Group\0000.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/逆光/Falsetto_Group/0000.wav,Chinese,ZH-Alto-1,逆光,Falsetto_Group,1,1,0,0,1,0,1,head_mix,110010,positive_mix,0.245337,cpu
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#逆光#Falsetto_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\逆光\Falsetto_Group\0002.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/逆光/Falsetto_Group/0002.wav,Chinese,ZH-Alto-1,逆光,Falsetto_Group,1,1,0,0,1,0,1,head_mix,110010,positive_mix,0.223855,cpu
