item_name,wav_path,wav_fn,language,singer,song_name,group_name,mix,falsetto,breathy,vibrato,glissando,pharyngeal,any_tech,mix_variant,label_signature,binary_role,mined_mix_prob
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#老男孩#Control_Group#0005,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\老男孩\Control_Group\0005.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/老男孩/Control_Group/0005.wav,Chinese,ZH-Alto-1,老男孩,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.555424
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#老男孩#Control_Group#0007,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\老男孩\Control_Group\0007.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/老男孩/Control_Group/0007.wav,Chinese,ZH-Alto-1,老男孩,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.572306
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#老男孩#Control_Group#0015,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\老男孩\Control_Group\0015.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/老男孩/Control_Group/0015.wav,Chinese,ZH-Alto-1,老男孩,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.535833
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#老男孩#Control_Group#0017,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\老男孩\Control_Group\0017.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/老男孩/Control_Group/0017.wav,Chinese,ZH-Alto-1,老男孩,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.511460
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#菊花台#Control_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\菊花台\Control_Group\0002.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/菊花台/Control_Group/0002.wav,Chinese,ZH-Alto-1,菊花台,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.475527
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#菊花台#Control_Group#0004,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\菊花台\Control_Group\0004.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/菊花台/Control_Group/0004.wav,Chinese,ZH-Alto-1,菊花台,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.501339
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#菊花台#Control_Group#0005,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\菊花台\Control_Group\0005.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/菊花台/Control_Group/0005.wav,Chinese,ZH-Alto-1,菊花台,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.532042
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#菊花台#Control_Group#0009,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\菊花台\Control_Group\0009.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/菊花台/Control_Group/0009.wav,Chinese,ZH-Alto-1,菊花台,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.512463
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#菊花台#Control_Group#0011,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\菊花台\Control_Group\0011.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/菊花台/Control_Group/0011.wav,Chinese,ZH-Alto-1,菊花台,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.618166
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#菊花台#Control_Group#0013,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\菊花台\Control_Group\0013.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/菊花台/Control_Group/0013.wav,Chinese,ZH-Alto-1,菊花台,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.494218
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#菊花台#Control_Group#0014,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\菊花台\Control_Group\0014.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/菊花台/Control_Group/0014.wav,Chinese,ZH-Alto-1,菊花台,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.544437
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#菊花台#Control_Group#0015,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\菊花台\Control_Group\0015.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/菊花台/Control_Group/0015.wav,Chinese,ZH-Alto-1,菊花台,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.561224
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#菊花台#Control_Group#0016,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\菊花台\Control_Group\0016.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/菊花台/Control_Group/0016.wav,Chinese,ZH-Alto-1,菊花台,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.490881
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#菊花台#Control_Group#0019,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\菊花台\Control_Group\0019.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/菊花台/Control_Group/0019.wav,Chinese,ZH-Alto-1,菊花台,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.534303
Chinese#ZH-Alto-1#Vibrato#菊花台#Control_Group#0006,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Vibrato\菊花台\Control_Group\0006.wav,Chinese/ZH-Alto-1/Vibrato/菊花台/Control_Group/0006.wav,Chinese,ZH-Alto-1,菊花台,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.533342
Chinese#ZH-Alto-1#Vibrato#菊花台#Control_Group#0009,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Vibrato\菊花台\Control_Group\0009.wav,Chinese/ZH-Alto-1/Vibrato/菊花台/Control_Group/0009.wav,Chinese,ZH-Alto-1,菊花台,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.551160
Chinese#ZH-Alto-1#Vibrato#菊花台#Control_Group#0011,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Vibrato\菊花台\Control_Group\0011.wav,Chinese/ZH-Alto-1/Vibrato/菊花台/Control_Group/0011.wav,Chinese,ZH-Alto-1,菊花台,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.519529
Chinese#ZH-Alto-1#Vibrato#菊花台#Control_Group#0012,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Vibrato\菊花台\Control_Group\0012.wav,Chinese/ZH-Alto-1/Vibrato/菊花台/Control_Group/0012.wav,Chinese,ZH-Alto-1,菊花台,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.518371
Chinese#ZH-Alto-1#Vibrato#菊花台#Control_Group#0014,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Vibrato\菊花台\Control_Group\0014.wav,Chinese/ZH-Alto-1/Vibrato/菊花台/Control_Group/0014.wav,Chinese,ZH-Alto-1,菊花台,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.479410
Chinese#ZH-Alto-1#Vibrato#菊花台#Control_Group#0016,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Vibrato\菊花台\Control_Group\0016.wav,Chinese/ZH-Alto-1/Vibrato/菊花台/Control_Group/0016.wav,Chinese,ZH-Alto-1,菊花台,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.500233
Chinese#ZH-Alto-1#Vibrato#菊花台#Control_Group#0017,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Vibrato\菊花台\Control_Group\0017.wav,Chinese/ZH-Alto-1/Vibrato/菊花台/Control_Group/0017.wav,Chinese,ZH-Alto-1,菊花台,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.479995
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#贝加尔湖畔#Control_Group#0001,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\贝加尔湖畔\Control_Group\0001.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/贝加尔湖畔/Control_Group/0001.wav,Chinese,ZH-Alto-1,贝加尔湖畔,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.506471
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#贝加尔湖畔#Control_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\贝加尔湖畔\Control_Group\0002.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/贝加尔湖畔/Control_Group/0002.wav,Chinese,ZH-Alto-1,贝加尔湖畔,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.492692
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#贝加尔湖畔#Control_Group#0003,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\贝加尔湖畔\Control_Group\0003.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/贝加尔湖畔/Control_Group/0003.wav,Chinese,ZH-Alto-1,贝加尔湖畔,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.669712
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#贝加尔湖畔#Control_Group#0005,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\贝加尔湖畔\Control_Group\0005.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/贝加尔湖畔/Control_Group/0005.wav,Chinese,ZH-Alto-1,贝加尔湖畔,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.578289
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#贝加尔湖畔#Control_Group#0007,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\贝加尔湖畔\Control_Group\0007.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/贝加尔湖畔/Control_Group/0007.wav,Chinese,ZH-Alto-1,贝加尔湖畔,Control_Group,0,0,0,1,1,0,1,non_mix,000110,control_negative,0.514181
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#贝加尔湖畔#Control_Group#0010,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\贝加尔湖畔\Control_Group\0010.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/贝加尔湖畔/Control_Group/0010.wav,Chinese,ZH-Alto-1,贝加尔湖畔,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.515469
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#贝加尔湖畔#Control_Group#0011,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\贝加尔湖畔\Control_Group\0011.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/贝加尔湖畔/Control_Group/0011.wav,Chinese,ZH-Alto-1,贝加尔湖畔,Control_Group,0,0,0,1,1,0,1,non_mix,000110,control_negative,0.537686
Chinese#ZH-Alto-1#Vibrato#贝加尔湖畔#Control_Group#0005,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Vibrato\贝加尔湖畔\Control_Group\0005.wav,Chinese/ZH-Alto-1/Vibrato/贝加尔湖畔/Control_Group/0005.wav,Chinese,ZH-Alto-1,贝加尔湖畔,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.498448
Chinese#ZH-Alto-1#Vibrato#贝加尔湖畔#Control_Group#0006,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Vibrato\贝加尔湖畔\Control_Group\0006.wav,Chinese/ZH-Alto-1/Vibrato/贝加尔湖畔/Control_Group/0006.wav,Chinese,ZH-Alto-1,贝加尔湖畔,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.484076
Chinese#ZH-Alto-1#Vibrato#贝加尔湖畔#Control_Group#0007,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Vibrato\贝加尔湖畔\Control_Group\0007.wav,Chinese/ZH-Alto-1/Vibrato/贝加尔湖畔/Control_Group/0007.wav,Chinese,ZH-Alto-1,贝加尔湖畔,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.477731
Chinese#ZH-Alto-1#Vibrato#贝加尔湖畔#Control_Group#0011,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Vibrato\贝加尔湖畔\Control_Group\0011.wav,Chinese/ZH-Alto-1/Vibrato/贝加尔湖畔/Control_Group/0011.wav,Chinese,ZH-Alto-1,贝加尔湖畔,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.523791
Chinese#ZH-Alto-1#Vibrato#贝加尔湖畔#Control_Group#0012,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Vibrato\贝加尔湖畔\Control_Group\0012.wav,Chinese/ZH-Alto-1/Vibrato/贝加尔湖畔/Control_Group/0012.wav,Chinese,ZH-Alto-1,贝加尔湖畔,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.540519
Chinese#ZH-Alto-1#Breathy#走马#Control_Group#0004,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Breathy\走马\Control_Group\0004.wav,Chinese/ZH-Alto-1/Breathy/走马/Control_Group/0004.wav,Chinese,ZH-Alto-1,走马,Control_Group,0,0,0,0,0,0,0,non_mix,000000,control_negative,0.592143
Chinese#ZH-Alto-1#Pharyngeal#逆光#Control_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\逆光\Control_Group\0002.wav,Chinese/ZH-Alto-1/Pharyngeal/逆光/Control_Group/0002.wav,Chinese,ZH-Alto-1,逆光,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,
Chinese#ZH-Alto-1#Pharyngeal#逆光#Control_Group#0003,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\逆光\Control_Group\0003.wav,Chinese/ZH-Alto-1/Pharyngeal/逆光/Control_Group/0003.wav,Chinese,ZH-Alto-1,逆光,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,
Chinese#ZH-Alto-1#Vibrato#遇见#Control_Group#0013,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Vibrato\遇见\Control_Group\0013.wav,Chinese/ZH-Alto-1/Vibrato/遇见/Control_Group/0013.wav,Chinese,ZH-Alto-1,遇见,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.539266
Chinese#ZH-Alto-1#Pharyngeal#隐形的翅膀#Control_Group#0003,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\隐形的翅膀\Control_Group\0003.wav,Chinese/ZH-Alto-1/Pharyngeal/隐形的翅膀/Control_Group/0003.wav,Chinese,ZH-Alto-1,隐形的翅膀,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.487277
Chinese#ZH-Alto-1#Pharyngeal#隐形的翅膀#Control_Group#0011,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\隐形的翅膀\Control_Group\0011.wav,Chinese/ZH-Alto-1/Pharyngeal/隐形的翅膀/Control_Group/0011.wav,Chinese,ZH-Alto-1,隐形的翅膀,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.626788
Chinese#ZH-Alto-1#Pharyngeal#隐形的翅膀#Control_Group#0013,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\隐形的翅膀\Control_Group\0013.wav,Chinese/ZH-Alto-1/Pharyngeal/隐形的翅膀/Control_Group/0013.wav,Chinese,ZH-Alto-1,隐形的翅膀,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.527580
Chinese#ZH-Alto-1#Glissando#青花瓷#Control_Group#0011,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Glissando\青花瓷\Control_Group\0011.wav,Chinese/ZH-Alto-1/Glissando/青花瓷/Control_Group/0011.wav,Chinese,ZH-Alto-1,青花瓷,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.532929
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#青花瓷#Control_Group#0001,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\青花瓷\Control_Group\0001.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/青花瓷/Control_Group/0001.wav,Chinese,ZH-Alto-1,青花瓷,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.481036
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#青花瓷#Control_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\青花瓷\Control_Group\0002.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/青花瓷/Control_Group/0002.wav,Chinese,ZH-Alto-1,青花瓷,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.497339
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#青花瓷#Control_Group#0003,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\青花瓷\Control_Group\0003.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/青花瓷/Control_Group/0003.wav,Chinese,ZH-Alto-1,青花瓷,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.600586
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#青花瓷#Control_Group#0006,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\青花瓷\Control_Group\0006.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/青花瓷/Control_Group/0006.wav,Chinese,ZH-Alto-1,青花瓷,Control_Group,0,0,0,0,0,0,0,non_mix,000000,control_negative,0.550113
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#青花瓷#Control_Group#0010,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\青花瓷\Control_Group\0010.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/青花瓷/Control_Group/0010.wav,Chinese,ZH-Alto-1,青花瓷,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.546662
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#青花瓷#Control_Group#0011,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\青花瓷\Control_Group\0011.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/青花瓷/Control_Group/0011.wav,Chinese,ZH-Alto-1,青花瓷,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.571605
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#鸽子#Control_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\鸽子\Control_Group\0002.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/鸽子/Control_Group/0002.wav,Chinese,ZH-Alto-1,鸽子,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.502997
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#鸽子#Control_Group#0003,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\鸽子\Control_Group\0003.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/鸽子/Control_Group/0003.wav,Chinese,ZH-Alto-1,鸽子,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.490853
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#鸽子#Control_Group#0004,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\鸽子\Control_Group\0004.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/鸽子/Control_Group/0004.wav,Chinese,ZH-Alto-1,鸽子,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.548893
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#鸽子#Control_Group#0006,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\鸽子\Control_Group\0006.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/鸽子/Control_Group/0006.wav,Chinese,ZH-Alto-1,鸽子,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.479388
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#鸽子#Control_Group#0007,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\鸽子\Control_Group\0007.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/鸽子/Control_Group/0007.wav,Chinese,ZH-Alto-1,鸽子,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.479561
Chinese#ZH-Alto-1#Pharyngeal#默#Control_Group#0000,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\默\Control_Group\0000.wav,Chinese/ZH-Alto-1/Pharyngeal/默/Control_Group/0000.wav,Chinese,ZH-Alto-1,默,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,
Chinese#ZH-Alto-1#Pharyngeal#默#Control_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\默\Control_Group\0002.wav,Chinese/ZH-Alto-1/Pharyngeal/默/Control_Group/0002.wav,Chinese,ZH-Alto-1,默,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,
Chinese#ZH-Alto-1#Pharyngeal#默#Control_Group#0004,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\默\Control_Group\0004.wav,Chinese/ZH-Alto-1/Pharyngeal/默/Control_Group/0004.wav,Chinese,ZH-Alto-1,默,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,
Chinese#ZH-Alto-1#Pharyngeal#默#Control_Group#0005,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\默\Control_Group\0005.wav,Chinese/ZH-Alto-1/Pharyngeal/默/Control_Group/0005.wav,Chinese,ZH-Alto-1,默,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,
Chinese#ZH-Tenor-1#Mixed_Voice_and_Falsetto#一次就好#Control_Group#0000,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\一次就好\Control_Group\0000.wav,Chinese/ZH-Tenor-1/Mixed_Voice_and_Falsetto/一次就好/Control_Group/0000.wav,Chinese,ZH-Tenor-1,一次就好,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.636002
Chinese#ZH-Tenor-1#Mixed_Voice_and_Falsetto#一次就好#Control_Group#0001,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\一次就好\Control_Group\0001.wav,Chinese/ZH-Tenor-1/Mixed_Voice_and_Falsetto/一次就好/Control_Group/0001.wav,Chinese,ZH-Tenor-1,一次就好,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.680090
Chinese#ZH-Tenor-1#Mixed_Voice_and_Falsetto#一次就好#Control_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\一次就好\Control_Group\0002.wav,Chinese/ZH-Tenor-1/Mixed_Voice_and_Falsetto/一次就好/Control_Group/0002.wav,Chinese,ZH-Tenor-1,一次就好,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.598671
Chinese#ZH-Tenor-1#Mixed_Voice_and_Falsetto#一次就好#Control_Group#0003,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\一次就好\Control_Group\0003.wav,Chinese/ZH-Tenor-1/Mixed_Voice_and_Falsetto/一次就好/Control_Group/0003.wav,Chinese,ZH-Tenor-1,一次就好,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,0.585053
